t(yr),T_surf(K),T_pot(K),flux_surf(W/m2),flux_OLR(W/m2),flux_ASR(W/m2),phi(vol_frac),fO2_melt(bar),fO2_solid(bar),thick_surf_bl(m),massC_solid(kg),massC_melt(kg),massC_atm(kg),massH_solid(kg),massH_melt(kg),massH_atm(kg),massO_atm(kg),p_surf(bar),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar),mmw(kg/mol),R_trans(m),R_solid(m),viscosity(Pa.s),phi(mass_frac),p_S2(bar),p_H2S(bar),p_N2(bar),p_SO2(bar),p_NH3(bar)
3.0971500000e+05,1.8932093550e+03,1.9331513332e+03,9.3497880000e+02,8.9953224283e+03,1.2194430485e+04,6.7465732015e-01,8.9750618054e-05,8.9750618054e-05,1.0000000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.0667707083e+20,2.2172792780e+18,1.7361324476e+19,3.9101744195e+00,3.8577688596e+00,0.0000000000e+00,0.0000000000e+00,5.2315809316e-02,0.0000000000e+00,8.9750618054e-05,1.7801538509e-02,6.6247799469e+06,3.7733688116e+06,4.1656204937e+02,6.5125188851e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.1351400000e+05,1.8896669731e+03,1.9296907195e+03,9.6141900000e+02,9.0134961810e+03,1.2193823379e+04,6.6954838660e-01,8.5171925485e-05,8.5171925485e-05,1.0000000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.0116704401e+20,2.1736573345e+18,1.7020371523e+19,3.8333658525e+00,3.7821302790e+00,0.0000000000e+00,0.0000000000e+00,5.1150401541e-02,0.0000000000e+00,8.5171925485e-05,1.7802103187e-02,6.6234347940e+06,3.8585628422e+06,4.5221646249e+02,6.4591444166e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.1959200000e+05,1.8839752630e+03,1.9240456531e+03,9.8078460000e+02,9.0366121149e+03,1.2192852073e+04,6.6120321527e-01,7.8165782600e-05,7.8165782600e-05,1.0000000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.9235835385e+20,2.1045045855e+18,1.6479844947e+19,3.7115989142e+00,3.6622126426e+00,0.0000000000e+00,0.0000000000e+00,4.9308105800e-02,0.0000000000e+00,7.8165782600e-05,1.7803024560e-02,6.6211292664e+06,3.9740078993e+06,5.2217970767e+02,6.3720550600e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.2931700000e+05,1.8746463850e+03,1.9148300275e+03,1.0058310000e+03,9.0801425665e+03,1.2191328681e+04,6.4753927163e-01,6.7867549175e-05,6.7867549175e-05,1.0000000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.7828358377e+20,1.9945291642e+18,1.5620141022e+19,3.5179324785e+00,3.4714657079e+00,0.0000000000e+00,0.0000000000e+00,4.6398902999e-02,0.0000000000e+00,6.7867549175e-05,1.7804529631e-02,6.6174374124e+06,4.1808735986e+06,6.7966997784e+02,6.2296972095e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.4487700000e+05,1.8716624701e+03,1.9142554003e+03,1.0525340000e+03,9.5322549329e+03,1.2188949384e+04,6.4288558944e-01,6.7269158529e-05,6.7269158529e-05,1.0000000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.5591719327e+20,1.7167093977e+18,1.3444518546e+19,3.0279486238e+00,2.9879631400e+00,0.0000000000e+00,0.0000000000e+00,3.9918214606e-02,0.0000000000e+00,6.7269158529e-05,1.7804666516e-02,6.6032577838e+06,4.1808735986e+06,6.9181127932e+02,6.1751517839e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.5732500000e+05,1.8656887525e+03,1.9096773592e+03,1.5126070000e+03,9.8250053823e+03,1.2187045946e+04,6.3362109774e-01,6.2673944600e-05,6.2673944600e-05,1.0000000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.3805050210e+20,1.5346427447e+18,1.2019241733e+19,2.7069377588e+00,2.6713174074e+00,0.0000000000e+00,0.0000000000e+00,3.5557677414e-02,0.0000000000e+00,6.2673944600e-05,1.7805439531e-02,6.5982541062e+06,4.2713269653e+06,8.0116228822e+02,6.0749421337e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.6728300000e+05,1.8592434101e+03,1.9037208951e+03,1.8115340000e+03,9.9303597426e+03,1.2185523257e+04,6.1519352417e-01,5.7131282176e-05,5.7131282176e-05,1.0000000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.2373909555e+20,1.4520968883e+18,1.1373448808e+19,2.5614743487e+00,2.5279284714e+00,0.0000000000e+00,0.0000000000e+00,3.3488745983e-02,0.0000000000e+00,5.7131282176e-05,1.7806415549e-02,6.5952896547e+06,4.3935379154e+06,9.8527424347e+02,5.8694212248e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.7525000000e+05,1.8558111976e+03,1.9009201311e+03,1.9203540000e+03,1.0050285469e+04,1.2184305014e+04,6.0069095869e-01,5.4685767693e-05,5.4685767693e-05,1.0000000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.1231232786e+20,1.3838261609e+18,1.0839042917e+19,2.4411100392e+00,2.4092111171e+00,0.0000000000e+00,0.0000000000e+00,3.1844236352e-02,0.0000000000e+00,5.4685767693e-05,1.7806881380e-02,6.5930182097e+06,4.4243712301e+06,1.0931199362e+03,5.7052354696e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.8162300000e+05,1.8519240500e+03,1.8973512539e+03,2.0432910000e+03,1.0118636247e+04,1.2183330511e+04,5.8725517954e-01,5.1710512422e-05,5.1710512422e-05,1.0000000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.0317790538e+20,1.3360695952e+18,1.0465369084e+19,2.3569424065e+00,2.3262315722e+00,0.0000000000e+00,0.0000000000e+00,3.0659123770e-02,0.0000000000e+00,5.1710512422e-05,1.7807466488e-02,6.5911889793e+06,4.4863685181e+06,1.2559070155e+03,5.5563014086e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.8672200000e+05,1.8470625896e+03,1.8925463983e+03,2.1139100000e+03,1.0138475282e+04,1.2182550817e+04,5.7473662721e-01,4.7942175914e-05,4.7942175914e-05,1.0000000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.9587130453e+20,1.3043831866e+18,1.0217674750e+19,2.3011431666e+00,2.2712764370e+00,0.0000000000e+00,0.0000000000e+00,2.9818787481e-02,0.0000000000e+00,4.7942175914e-05,1.7808247119e-02,6.5896580509e+06,4.5801793091e+06,1.5322947684e+03,5.4209026578e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.9488000000e+05,1.8421272895e+03,1.8881075651e+03,2.1353700000e+03,1.0242079433e+04,1.2181303368e+04,5.5669478967e-01,4.4689372431e-05,4.4689372431e-05,1.0000000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.8420417996e+20,1.2424078465e+18,9.7326497555e+18,2.1918973870e+00,2.1635502799e+00,0.0000000000e+00,0.0000000000e+00,2.8302417701e-02,0.0000000000e+00,4.4689372431e-05,1.7808976192e-02,6.5872039488e+06,4.6432545759e+06,1.8653621539e+03,5.2233818476e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.0793300000e+05,1.8314384422e+03,1.8777642607e+03,2.2421310000e+03,1.0338376658e+04,1.2179307418e+04,5.2255954206e-01,3.7889242098e-05,3.7889242098e-05,1.0000000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.6554928071e+20,1.1605384275e+18,9.0922778541e+18,2.0476505878e+00,2.0213919737e+00,0.0000000000e+00,0.0000000000e+00,2.6220724840e-02,0.0000000000e+00,3.7889242098e-05,1.7810662066e-02,6.5752817953e+06,4.8349906199e+06,3.1081803759e+03,4.8566613364e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.2881800000e+05,1.8129550027e+03,1.8600816832e+03,2.3430760000e+03,1.0494747155e+04,1.2176113869e+04,4.6204278143e-01,2.8446292787e-05,2.8446292787e-05,1.0000000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.3577327088e+20,1.0332803036e+18,8.0967448816e+18,1.8234065796e+00,1.8003621508e+00,0.0000000000e+00,0.0000000000e+00,2.3015982498e-02,0.0000000000e+00,2.8446292787e-05,1.7813545439e-02,6.5687094691e+06,5.0633201579e+06,9.0185408949e+03,4.2205605406e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.4552600000e+05,1.8006688103e+03,1.8468915335e+03,2.5075460000e+03,1.0661378361e+04,1.2173559030e+04,4.0571793041e-01,2.2884301960e-05,2.2884301960e-05,1.0000000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.1203903293e+20,9.4410028509e+17,7.3989400149e+18,1.6662307891e+00,1.6454027445e+00,0.0000000000e+00,0.0000000000e+00,2.0805160283e-02,0.0000000000e+00,2.2884301960e-05,1.7815697760e-02,6.5636496347e+06,5.2293934229e+06,2.3966954686e+04,3.6430827292e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.5889200000e+05,1.7804308779e+03,1.8273064695e+03,2.6808920000e+03,1.0486767571e+04,1.2171515219e+04,3.4929146107e-01,1.6466539048e-05,1.6466539048e-05,1.0000000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.3078261151e+19,9.0965635606e+17,7.1304346132e+18,1.6057222283e+00,1.5859803032e+00,0.0000000000e+00,0.0000000000e+00,1.9725458621e-02,0.0000000000e+00,1.6466539048e-05,1.7818879132e-02,6.5594710800e+06,5.4659863065e+06,1.4289943141e+05,3.0827276475e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.6958500000e+05,1.7696410552e+03,1.8164931825e+03,2.5095740000e+03,1.0518562283e+04,1.2169880140e+04,3.0420946833e-01,1.3686812964e-05,1.3686812964e-05,1.0000000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.7963946677e+19,8.6668491834e+17,6.7943554046e+18,1.5300185439e+00,1.5113797090e+00,0.0000000000e+00,0.0000000000e+00,1.8625148048e-02,0.0000000000e+00,1.3686812964e-05,1.7820641966e-02,6.5564807347e+06,5.5688274600e+06,4.6238304071e+05,2.6451043689e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.7813900000e+05,1.7600908584e+03,1.8065862433e+03,2.5453190000e+03,1.0458029092e+04,1.2168572138e+04,2.6366724745e-01,1.1530542367e-05,1.1530542367e-05,1.0000000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,6.5881029819e+19,8.4687391946e+17,6.6397242295e+18,1.4951783088e+00,1.4771181056e+00,0.0000000000e+00,0.0000000000e+00,1.8048672572e-02,0.0000000000e+00,1.1530542367e-05,1.7822255068e-02,6.5544653687e+06,5.6725290241e+06,1.5358200252e+06,2.2609375107e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.8498300000e+05,1.7513882702e+03,1.7972968164e+03,2.4870030000e+03,1.0351887341e+04,1.2167525614e+04,2.2869918084e-01,9.8007094234e-06,9.8007094234e-06,1.0000000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.6216669544e+19,8.4032160492e+17,6.5889816517e+18,1.4837342446e+00,1.4659555638e+00,0.0000000000e+00,0.0000000000e+00,1.7768880025e-02,0.0000000000e+00,9.8007094234e-06,1.7823767019e-02,6.5530391361e+06,5.7421399756e+06,5.2834007605e+06,1.9366025558e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.9045800000e+05,1.7413073100e+03,1.7862052005e+03,2.3819330000e+03,1.0171507831e+04,1.2166688426e+04,1.9921125593e-01,8.0531106042e-06,8.0531106042e-06,1.0000000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.8484623411e+19,8.4288900166e+17,6.6098665665e+18,1.4884163986e+00,1.4707528996e+00,0.0000000000e+00,0.0000000000e+00,1.7655445908e-02,0.0000000000e+00,8.0531106042e-06,1.7825572383e-02,6.5516295802e+06,5.8825031067e+06,2.6503383420e+07,1.6675158122e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.9483800000e+05,1.7271561816e+03,1.7707490028e+03,2.2017530000e+03,9.9454842421e+03,1.2166018675e+04,1.7526397378e-01,6.0987629590e-06,6.0987629590e-06,1.0000000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.2302048558e+19,8.4721588960e+17,6.6448545132e+18,1.4962663134e+00,1.4787488188e+00,0.0000000000e+00,0.0000000000e+00,1.7511395811e-02,0.0000000000e+00,6.0987629590e-06,1.7828089698e-02,6.5498884152e+06,6.0600942397e+06,3.1702527570e+08,1.4509417745e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.9834200000e+05,1.7256793088e+03,1.8172287000e+03,1.9756430000e+03,1.0201282723e+04,1.2165482874e+04,1.6014555642e-01,6.0987629590e-06,6.0987629590e-06,1.0000000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.7424193555e+19,7.8761114251e+17,6.1773665398e+18,1.3909992571e+00,1.3747137495e+00,0.0000000000e+00,0.0000000000e+00,1.6279408841e-02,0.0000000000e+00,6.0987629590e-06,1.7828094069e-02,6.5399863523e+06,5.8472697897e+06,4.2499013012e+05,1.3313189173e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.0090300000e+05,1.7268012463e+03,1.7721886883e+03,2.2366250000e+03,9.9814699266e+03,1.2165091269e+04,1.4219070366e-01,6.0987629590e-06,6.0987629590e-06,1.0000000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.3767894367e+19,8.4061234130e+17,6.5930620040e+18,1.4846038851e+00,1.4672228811e+00,0.0000000000e+00,0.0000000000e+00,1.7374905248e-02,0.0000000000e+00,6.0987629590e-06,1.7828090152e-02,6.5497250441e+06,6.0600942397e+06,2.4892052239e+08,1.1627643976e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.0500100000e+05,1.7145817083e+03,1.7572772781e+03,2.0127500000e+03,9.7808728190e+03,1.2164464639e+04,1.1872842109e-01,4.7665857785e-06,4.7665857785e-06,1.0000000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.7985726624e+19,8.4940196183e+17,6.6629242605e+18,1.5003104614e+00,1.4829539598e+00,0.0000000000e+00,0.0000000000e+00,1.7351735038e-02,0.0000000000e+00,4.7665857785e-06,1.7830284493e-02,6.5485307310e+06,6.1317956874e+06,3.3422754234e+09,9.5853625540e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.0827900000e+05,1.7138754034e+03,1.7620998410e+03,1.8117270000e+03,9.8889705625e+03,1.2163963396e+04,1.0165896152e-01,4.7665857785e-06,4.7665857785e-06,1.0000000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.3401241757e+19,8.1902018345e+17,6.4246026570e+18,1.4466470110e+00,1.4299111522e+00,0.0000000000e+00,0.0000000000e+00,1.6731092208e-02,0.0000000000e+00,4.7665857785e-06,1.7830286163e-02,6.5472375143e+06,6.1317956874e+06,9.9999491957e+21,8.1624431093e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.1092100000e+05,1.7136245834e+03,1.7815189012e+03,1.9225080000e+03,9.9364463955e+03,1.2163559405e+04,8.6116456156e-02,4.7665857785e-06,4.7665857785e-06,1.0000000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.9696516966e+19,8.0739986195e+17,6.3334502031e+18,1.4261219931e+00,1.4096235157e+00,0.0000000000e+00,0.0000000000e+00,1.6493710803e-02,0.0000000000e+00,4.7665857785e-06,1.7830286834e-02,6.5392018868e+06,6.0600942397e+06,9.9999593197e+21,6.9194831664e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.1240000000e+05,1.6954472224e+03,1.7367225601e+03,1.9711950000e+03,9.5004159760e+03,1.2163333249e+04,7.6160925038e-02,3.2475091641e-06,3.2475091641e-06,1.0000000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.7570334938e+19,8.5381759505e+17,6.6989787363e+18,1.5083914911e+00,1.4912600429e+00,0.0000000000e+00,0.0000000000e+00,1.7128200701e-02,0.0000000000e+00,3.2475091641e-06,1.7833632514e-02,6.5461183461e+06,6.2400613075e+06,9.9999604920e+21,6.0012143682e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.1506200000e+05,1.6936143859e+03,1.7770813776e+03,1.5314060000e+03,9.8597641287e+03,1.2162926200e+04,6.3180118032e-02,3.2475091641e-06,3.2475091641e-06,1.0000000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.3919421753e+19,7.6242952883e+17,5.9819574631e+18,1.3469419616e+00,1.3316438212e+00,0.0000000000e+00,0.0000000000e+00,1.5294892894e-02,0.0000000000e+00,3.2475091641e-06,1.7833636170e-02,6.5349938363e+06,6.1317956874e+06,9.9999598052e+21,5.0310999528e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.1608700000e+05,1.6907642774e+03,1.7327289890e+03,1.8985740000e+03,9.6429882788e+03,1.2162769466e+04,5.6137696330e-02,3.0108620558e-06,3.0108620558e-06,1.0000000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.2441557828e+19,8.0272862071e+17,6.2983986920e+18,1.4181872860e+00,1.4021382048e+00,0.0000000000e+00,0.0000000000e+00,1.6046070325e-02,0.0000000000e+00,3.0108620558e-06,1.7834284586e-02,6.5361345015e+06,6.2400613075e+06,9.9999645274e+21,4.3824315523e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
