t(yr),T_surf(K),T_pot(K),phi(vol_frac),massC_solid(kg),massC_melt(kg),massC_atm(kg),massH_solid(kg),massH_melt(kg),massH_atm(kg),massO_atm(kg),mmw(kg/mol),p_surf(bar),p_H2O(bar),p_CO2(bar),p_O2(bar),p_H2(bar),p_CH4(bar),p_CO(bar),p_N2(bar),p_NH3(bar),p_S2(bar),p_SO2(bar),p_H2S(bar),fO2_liquid(bar),fO2_solid(bar),R_trans(m),flux_surf(W/m2),flux_OLR(W/m2),flux_ASR(W/m2),thick_surf_bl(m)
4.2704025000e+08,1.7558403235e+03,1.7909932864e+03,7.3406909934e-02,0.0000000000e+00,4.2612446271e+16,4.7841594056e+18,0.0000000000e+00,1.4333447800e+20,5.9441519576e+19,4.7859320077e+20,1.8164970690e-02,1.0840382586e+02,1.0568612523e+02,1.3843076926e+00,8.5961231736e-06,1.2727713327e+00,4.7097207263e-10,6.0613007662e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.5961231736e-06,0.0000000000e+00,6.6363799935e+06,3.2097090000e-01,2.4012886337e+02,3.5971979728e+02,1.0000000000e-02
4.2881655800e+08,1.7531273795e+03,1.7881399992e+03,7.2760983802e-02,0.0000000000e+00,4.1160741467e+16,4.6699033244e+18,0.0000000000e+00,1.4187428830e+20,5.9464080026e+19,4.7848661686e+20,1.8157315741e-02,1.0836422752e+02,1.0568468535e+02,1.3509639670e+00,8.1883272638e-06,1.2697154749e+00,4.6460205892e-10,5.8854533796e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.1883272638e-06,0.0000000000e+00,6.6358882293e+06,3.1713880000e-01,2.3994903059e+02,3.5976484280e+02,1.0000000000e-02
4.3023760400e+08,1.7531273795e+03,1.7910565983e+03,7.3421192538e-02,0.0000000000e+00,4.0368550830e+16,4.5804475640e+18,0.0000000000e+00,1.4124240368e+20,5.8946795242e+19,4.7419683257e+20,1.8153859038e-02,1.0738636523e+02,1.0474537755e+02,1.3248329005e+00,8.1883272638e-06,1.2584304562e+00,4.4755260018e-10,5.7716137970e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.1883272638e-06,0.0000000000e+00,6.6354181381e+06,1.0727580000e-01,2.4004423776e+02,3.5980087920e+02,1.0000000000e-02
4.3137444100e+08,1.7531273795e+03,1.7920750468e+03,7.3650698568e-02,0.0000000000e+00,3.9742457780e+16,4.5097359730e+18,0.0000000000e+00,1.4073675663e+20,5.8534381810e+19,4.7077832160e+20,1.8151102048e-02,1.0660718759e+02,1.0399674424e+02,1.3041824294e+00,8.1883272638e-06,1.2494362362e+00,4.3430124910e-10,5.6816503430e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.1883272638e-06,0.0000000000e+00,6.6350418646e+06,1.7845890000e-01,2.4012241937e+02,3.5982970834e+02,1.0000000000e-02
4.3228391100e+08,1.7531273795e+03,1.7919647069e+03,7.3625854323e-02,0.0000000000e+00,3.9246460237e+16,4.4537099969e+18,0.0000000000e+00,1.4033215019e+20,5.8205357990e+19,4.6805204191e+20,1.8148901875e-02,1.0598583841e+02,1.0339963985e+02,1.2878240082e+00,8.1883272638e-06,1.2422625130e+00,4.2394333916e-10,5.6103851369e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.1883272638e-06,0.0000000000e+00,6.6347365472e+06,2.3742120000e-01,2.4018528145e+02,3.5985277164e+02,1.0000000000e-02
4.3301148700e+08,1.7531273795e+03,1.7912657552e+03,7.3468363254e-02,0.0000000000e+00,3.8852771471e+16,4.4092356817e+18,0.0000000000e+00,1.4000840916e+20,5.7942720868e+19,4.6587648532e+20,1.8147145241e-02,1.0549003628e+02,1.0292311193e+02,1.2748405190e+00,8.1883272638e-06,1.2365374179e+00,4.1580999367e-10,5.5538227693e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.1883272638e-06,0.0000000000e+00,6.6344909430e+06,2.8490780000e-01,2.4023619493e+02,3.5987122230e+02,1.0000000000e-02
4.3359354700e+08,1.7531273795e+03,1.7903056627e+03,7.3251662767e-02,0.0000000000e+00,3.8539804395e+16,4.3738773440e+18,0.0000000000e+00,1.3974938121e+20,5.7732984485e+19,4.6413954426e+20,1.8145742197e-02,1.0509421311e+02,1.0254263048e+02,1.2645196034e+00,8.1883272638e-06,1.2319662429e+00,4.0939988974e-10,5.5088598624e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.1883272638e-06,0.0000000000e+00,6.6342932449e+06,3.2352090000e-01,2.4027710853e+02,3.5988598279e+02,1.0000000000e-02
4.3405919500e+08,1.7531273795e+03,1.7892777040e+03,7.3019112234e-02,0.0000000000e+00,3.8290696919e+16,4.3457318151e+18,0.0000000000e+00,1.3954213631e+20,5.7565434445e+19,4.6275223428e+20,1.8144621217e-02,1.0477807841e+02,1.0223871958e+02,1.2563049124e+00,8.1883272638e-06,1.2283150009e+00,4.0433292591e-10,5.4730726894e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.1883272638e-06,0.0000000000e+00,6.6341337332e+06,3.5459430000e-01,2.4031015135e+02,3.5989779117e+02,1.0000000000e-02
4.3443171400e+08,1.7531273795e+03,1.7882867435e+03,7.2794327317e-02,0.0000000000e+00,3.8092219351e+16,4.3233055165e+18,0.0000000000e+00,1.3937632582e+20,5.7431547400e+19,4.6164382108e+20,1.8143725368e-02,1.0452550574e+02,1.0199589430e+02,1.2497600006e+00,8.1883272638e-06,1.2253976528e+00,4.0031811955e-10,5.4445598836e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.1883272638e-06,0.0000000000e+00,6.6340059506e+06,3.7976490000e-01,2.4033681782e+02,3.5990723793e+02,1.0000000000e-02
4.3472972900e+08,1.7523547905e+03,1.7873852076e+03,7.2589219417e-02,0.0000000000e+00,3.7830060317e+16,4.3055259942e+18,0.0000000000e+00,1.3907053607e+20,5.7497668291e+19,4.6211992831e+20,1.8142209914e-02,1.0463024072e+02,1.0210561898e+02,1.2445913504e+00,8.0755460235e-06,1.2258800745e+00,4.0075357605e-10,5.4142239351e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.0755460235e-06,0.0000000000e+00,6.6339235329e+06,4.0013360000e-01,2.4027527326e+02,3.5991479530e+02,1.0000000000e-02
4.3517675100e+08,1.7514864388e+03,1.7865368630e+03,7.2395582105e-02,0.0000000000e+00,3.7478379010e+16,4.2789685115e+18,0.0000000000e+00,1.3867654169e+20,5.7532307228e+19,4.6232675630e+20,1.8140247810e-02,1.0467315904e+02,1.0215701071e+02,1.2368642794e+00,7.9505187015e-06,1.2255572688e+00,4.0005114406e-10,5.3718827076e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.9505187015e-06,0.0000000000e+00,6.6337913580e+06,3.3355080000e-01,2.4021408783e+02,3.5992613135e+02,1.0000000000e-02
4.3553436900e+08,1.7512210505e+03,1.7862775901e+03,7.2336261221e-02,0.0000000000e+00,3.7256545279e+16,4.2578125172e+18,0.0000000000e+00,1.3845806579e+20,5.7463350375e+19,4.6173217741e+20,1.8139129668e-02,1.0453642236e+02,1.0202856192e+02,1.2306985576e+00,7.9126698429e-06,1.2237294455e+00,3.9747784199e-10,5.3424515889e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.9126698429e-06,0.0000000000e+00,6.6336747339e+06,2.6480800000e-01,2.4021117620e+02,3.5993520021e+02,1.0000000000e-02
4.3582046300e+08,1.7510559821e+03,1.7861163256e+03,7.2299327551e-02,0.0000000000e+00,3.7086204934e+16,4.2409493735e+18,0.0000000000e+00,1.3829399618e+20,5.7397536442e+19,4.6117292479e+20,1.8138286391e-02,1.0440822551e+02,1.0190714483e+02,1.2257831114e+00,7.8892133036e-06,1.2220949704e+00,3.9520931378e-10,5.3194707751e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.8892133036e-06,0.0000000000e+00,6.6335788406e+06,2.5585050000e-01,2.4021371406e+02,3.5994245528e+02,1.0000000000e-02
4.3604933900e+08,1.7509342998e+03,1.7859974475e+03,7.2272082485e-02,0.0000000000e+00,3.6951792344e+16,4.2274985088e+18,0.0000000000e+00,1.3816511016e+20,5.7342557617e+19,4.6070731766e+20,1.8137623824e-02,1.0430157546e+02,1.0180594272e+02,1.2218622741e+00,7.8719636248e-06,1.2207501008e+00,3.9335445903e-10,5.3012486514e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.8719636248e-06,0.0000000000e+00,6.6335017041e+06,2.5355170000e-01,2.4021694429e+02,3.5994825937e+02,1.0000000000e-02
4.3639265300e+08,1.7507570530e+03,1.7858242856e+03,7.2232366446e-02,0.0000000000e+00,3.6751530352e+16,4.2073752759e+18,0.0000000000e+00,1.3797304430e+20,5.7258951916e+19,4.6000009570e+20,1.8136636461e-02,1.0413962417e+02,1.0165216385e+02,1.2159966813e+00,7.8469001879e-06,1.2187152842e+00,3.9056115956e-10,5.2740502546e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.8469001879e-06,0.0000000000e+00,6.6333859590e+06,2.5291260000e-01,2.4022217290e+02,3.5995696549e+02,1.0000000000e-02
4.3690762400e+08,1.7504985713e+03,1.7855717612e+03,7.2174381005e-02,0.0000000000e+00,3.6453570017e+16,4.1773096422e+18,0.0000000000e+00,1.3768677118e+20,5.7132001225e+19,4.5892743664e+20,1.8135165298e-02,1.0389405133e+02,1.0141883464e+02,1.2072335883e+00,7.8104834333e-06,1.2156401926e+00,3.8636788986e-10,5.2335102234e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.8104834333e-06,0.0000000000e+00,6.6332122693e+06,2.5233710000e-01,2.4023096360e+02,3.5997002468e+02,1.0000000000e-02
4.3768008000e+08,1.7501125518e+03,1.7851946390e+03,7.2087624662e-02,0.0000000000e+00,3.6010088369e+16,4.1324795327e+18,0.0000000000e+00,1.3725808795e+20,5.6941489073e+19,4.5731845102e+20,1.8132965320e-02,1.0352572906e+02,1.0106879005e+02,1.1941687511e+00,7.7563921662e-06,1.2110311816e+00,3.8013976040e-10,5.1731324141e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.7563921662e-06,0.0000000000e+00,6.6329505087e+06,2.5242170000e-01,2.4024450662e+02,3.5998961345e+02,1.0000000000e-02
4.3883876400e+08,1.7495275058e+03,1.7846230791e+03,7.1955726716e-02,0.0000000000e+00,3.5351296069e+16,4.0658366717e+18,0.0000000000e+00,1.3661442506e+20,5.6657801611e+19,4.5492286256e+20,1.8129670337e-02,1.0297735420e+02,1.0054759827e+02,1.1747507924e+00,7.6750791048e-06,1.2041630685e+00,3.7097980012e-10,5.0834401251e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.6750791048e-06,0.0000000000e+00,6.6325544889e+06,2.5290570000e-01,2.4026521219e+02,3.6001899660e+02,1.0000000000e-02
4.4057679000e+08,1.7486479875e+03,1.7837638385e+03,7.1756217027e-02,0.0000000000e+00,3.4378848377e+16,3.9672207490e+18,0.0000000000e+00,1.3564985372e+20,5.6234599997e+19,4.5135121027e+20,1.8124749929e-02,1.0215986610e+02,9.9770398267e+01,1.1460246910e+00,7.5543362845e-06,1.1939259300e+00,3.5759383560e-10,4.9509661718e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.5543362845e-06,0.0000000000e+00,6.6319476351e+06,2.5402260000e-01,2.4029455795e+02,3.6006307130e+02,1.0000000000e-02
4.4318382900e+08,1.7472883047e+03,1.7824355118e+03,7.1442213468e-02,0.0000000000e+00,3.2949393839e+16,3.8223125522e+18,0.0000000000e+00,1.3419431301e+20,5.5615832317e+19,4.4612740050e+20,1.8117370999e-02,1.0096413278e+02,9.8633823862e+01,1.1038315174e+00,7.3711634076e-06,1.1789046763e+00,3.3846886772e-10,4.7565351646e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.3711634076e-06,0.0000000000e+00,6.6310087577e+06,2.5398540000e-01,2.4032990733e+02,3.6012918337e+02,1.0000000000e-02
4.4709438700e+08,1.7472883047e+03,1.8200869080e+03,7.2976733624e-02,0.0000000000e+00,3.1125050446e+16,3.6114176704e+18,0.0000000000e+00,1.3248236335e+20,5.4232651314e+19,4.3472987890e+20,1.8108425600e-02,9.8369641177e+01,9.6133284636e+01,1.0424130212e+00,7.3711634076e-06,1.1490173894e+00,3.0363483004e-10,4.4918759006e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.3711634076e-06,0.0000000000e+00,6.6246979346e+06,2.4526030000e-01,2.4062381363e+02,3.6022835147e+02,1.0000000000e-02
4.5022283300e+08,1.7472883047e+03,1.8070511448e+03,7.0403094787e-02,0.0000000000e+00,2.9576964734e+16,3.4487224328e+18,0.0000000000e+00,1.3083403695e+20,5.3414536096e+19,4.2788951481e+20,1.8099934561e-02,9.6807710560e+01,9.4638689365e+01,9.9498529562e-01,7.3711634076e-06,1.1311534835e+00,2.8087836909e-10,4.2875044537e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.3711634076e-06,0.0000000000e+00,6.6237759166e+06,4.7305500000e-01,2.4081859492e+02,3.6030768594e+02,1.0000000000e-02
4.5272559000e+08,1.7472883047e+03,1.7886252871e+03,6.6712461879e-02,0.0000000000e+00,2.6744821705e+16,3.3245022786e+18,0.0000000000e+00,1.2601696938e+20,5.6263791047e+19,4.4991007111e+20,1.8076949178e-02,1.0174953512e+02,9.9560342079e+01,9.5792870603e-01,7.3711634076e-06,1.1899787340e+00,2.9927479769e-10,4.1278234075e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.3711634076e-06,0.0000000000e+00,6.6320018021e+06,6.1494690000e-01,2.4038772718e+02,3.6037115352e+02,1.0000000000e-02
4.5472779600e+08,1.7472883047e+03,1.7921828602e+03,6.7430763632e-02,0.0000000000e+00,2.5998335797e+16,3.2319027471e+18,0.0000000000e+00,1.2517506724e+20,5.5525907588e+19,4.4388178863e+20,1.8073242153e-02,1.0037980302e+02,9.8234487789e+01,9.3105592259e-01,7.3711634076e-06,1.1741316771e+00,2.8318349332e-10,4.0120255368e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.3711634076e-06,0.0000000000e+00,6.6312008367e+06,1.4176780000e-01,2.4053762258e+02,3.6042192759e+02,1.0000000000e-02
4.5632956100e+08,1.7472883047e+03,1.7915552650e+03,6.7304295294e-02,0.0000000000e+00,2.5411446586e+16,3.1590901203e+18,0.0000000000e+00,1.2450123571e+20,5.4938694138e+19,4.3908672695e+20,1.8070287335e-02,9.9290392846e+01,9.7179719720e+01,9.0993105965e-01,7.3711634076e-06,1.1615247339e+00,2.7084696388e-10,3.9209961071e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.3711634076e-06,0.0000000000e+00,6.6257296028e+06,2.5781400000e-01,2.4066191077e+02,3.6046254687e+02,1.0000000000e-02
4.5761097300e+08,1.7472883047e+03,1.7885588420e+03,6.6699010827e-02,0.0000000000e+00,2.4942582250e+16,3.1016499835e+18,0.0000000000e+00,1.2394826477e+20,5.4484588741e+19,4.3537564296e+20,1.8067870785e-02,9.8447111168e+01,9.6363575248e+01,8.9326677067e-01,7.3711634076e-06,1.1517699004e+00,2.6143948885e-10,3.8491877964e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.3711634076e-06,0.0000000000e+00,6.6252183570e+06,3.5502280000e-01,2.4075977884e+02,3.6049504228e+02,1.0000000000e-02
4.5863610300e+08,1.7472883047e+03,1.7845638012e+03,6.5887257071e-02,0.0000000000e+00,2.4227209281e+16,3.0565648586e+18,0.0000000000e+00,1.2268843168e+20,5.4939875444e+19,4.3882849956e+20,1.8062437494e-02,9.9218584060e+01,9.7139592942e+01,8.8001766247e-01,7.3711634076e-06,1.1610451252e+00,2.6172676973e-10,3.7920958870e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.3711634076e-06,0.0000000000e+00,6.6257728942e+06,4.3122740000e-01,2.4069974280e+02,3.6052103862e+02,1.0000000000e-02
4.5945620700e+08,1.7472883047e+03,1.7825500842e+03,6.5475208892e-02,0.0000000000e+00,2.3770408208e+16,3.0212074492e+18,0.0000000000e+00,1.2192281179e+20,5.5061756907e+19,4.3969207936e+20,1.8059219043e-02,9.9408324646e+01,9.7337745250e+01,8.6968289492e-01,7.3711634076e-06,1.1634135083e+00,2.5970941264e-10,3.7475622018e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.3711634076e-06,0.0000000000e+00,6.6259265657e+06,3.5386060000e-01,2.4069283806e+02,3.6054183567e+02,1.0000000000e-02
4.6068636300e+08,1.7448030314e+03,1.7800075777e+03,6.4950626798e-02,0.0000000000e+00,2.3140020495e+16,2.9689198707e+18,0.0000000000e+00,1.2087324475e+20,5.5146889466e+19,4.4023526667e+20,1.8055307874e-02,9.9523360825e+01,9.7469662763e+01,8.5461090109e-01,7.0470363051e-06,1.1624256199e+00,2.5847509142e-10,3.6654493827e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.0470363051e-06,0.0000000000e+00,6.6254894796e+06,3.3309120000e-01,2.4051919181e+02,3.6057303127e+02,1.0000000000e-02
4.6167048800e+08,1.7448030314e+03,1.7816650770e+03,6.5293269722e-02,0.0000000000e+00,2.2818608798e+16,2.9277383288e+18,0.0000000000e+00,1.2046720099e+20,5.4782027154e+19,4.3726638643e+20,1.8053653347e-02,9.8849370474e+01,9.6815912235e+01,8.4267946541e-01,7.0470363051e-06,1.1546289749e+00,2.5145903083e-10,3.6142751308e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.0470363051e-06,0.0000000000e+00,6.6250630966e+06,1.3864800000e-01,2.4059584974e+02,3.6059798778e+02,1.0000000000e-02
4.6245778800e+08,1.7448030314e+03,1.7821418896e+03,6.5391367494e-02,0.0000000000e+00,2.2563661153e+16,2.8950707113e+18,0.0000000000e+00,1.2014229079e+20,5.4490910699e+19,4.3489807195e+20,1.8052331882e-02,9.8311744026e+01,9.6294375133e+01,8.3321587994e-01,7.0470363051e-06,1.1484091104e+00,2.4596353128e-10,3.5736855555e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.0470363051e-06,0.0000000000e+00,6.6247584265e+06,1.9866840000e-01,2.4065680323e+02,3.6061795296e+02,1.0000000000e-02
4.6308762800e+08,1.7448030314e+03,1.7819506798e+03,6.5352050499e-02,0.0000000000e+00,2.2361091330e+16,2.8691132921e+18,0.0000000000e+00,1.1988231010e+20,5.4258509070e+19,4.3300773621e+20,1.8051276090e-02,9.7882638212e+01,9.5878075578e+01,8.2569691065e-01,7.0470363051e-06,1.1434443116e+00,2.4164099712e-10,3.5414364919e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.0470363051e-06,0.0000000000e+00,6.6245315431e+06,2.4631180000e-01,2.4070579907e+02,3.6063392511e+02,1.0000000000e-02
4.6359150000e+08,1.7448030314e+03,1.7814207358e+03,6.5242926671e-02,0.0000000000e+00,2.2199920413e+16,2.8484599850e+18,0.0000000000e+00,1.1967429029e+20,5.4072901152e+19,4.3149821922e+20,1.8050432341e-02,9.7539988147e+01,9.5545628947e+01,8.1971481613e-01,7.0470363051e-06,1.1394795448e+00,2.3822962912e-10,3.5157791259e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.0470363051e-06,0.0000000000e+00,6.6243622847e+06,2.8465960000e-01,2.4074399759e+02,3.6064670283e+02,1.0000000000e-02
4.6399459800e+08,1.7448030314e+03,1.7807607419e+03,6.5106671234e-02,0.0000000000e+00,2.2071548015e+16,2.8320091685e+18,0.0000000000e+00,1.1950785076e+20,5.3924614531e+19,4.3029235930e+20,1.8049757907e-02,9.7266272541e+01,9.5280049582e+01,8.1495023595e-01,7.0470363051e-06,1.1363122387e+00,2.3553008092e-10,3.4953437120e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.0470363051e-06,0.0000000000e+00,6.6242262358e+06,3.1433970000e-01,2.4077480654e+02,3.6065692503e+02,1.0000000000e-02
4.6431707600e+08,1.7448030314e+03,1.7800797842e+03,6.4965615473e-02,0.0000000000e+00,2.1969210909e+16,2.8188944430e+18,0.0000000000e+00,1.1937468428e+20,5.3806113392e+19,4.2932879627e+20,1.8049218726e-02,9.7047559473e+01,9.5067828549e+01,8.1115205891e-01,7.0470363051e-06,1.1337812854e+00,2.3338920568e-10,3.4790532274e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.0470363051e-06,0.0000000000e+00,6.6241181668e+06,3.3833390000e-01,2.4079947761e+02,3.6066510279e+02,1.0000000000e-02
4.6457505800e+08,1.7442194098e+03,1.7794374259e+03,6.4832034542e-02,0.0000000000e+00,2.1841337823e+16,2.8084782548e+18,0.0000000000e+00,1.1914806326e+20,5.3831472903e+19,4.2950323812e+20,1.8048401871e-02,9.7085380582e+01,9.5108911350e+01,8.0815467072e-01,6.9728772710e-06,1.1336836808e+00,2.3327672874e-10,3.4623907150e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,6.9728772710e-06,0.0000000000e+00,6.6240340812e+06,3.5755320000e-01,2.4075679598e+02,3.6067164496e+02,1.0000000000e-02
4.6496203100e+08,1.7435814009e+03,1.7788141442e+03,6.4701835463e-02,0.0000000000e+00,2.1669265727e+16,2.7929074934e+18,0.0000000000e+00,1.1885662993e+20,5.3821155664e+19,4.2938468808e+20,1.8047336975e-02,9.7056535403e+01,9.5085706937e+01,8.0366634242e-01,6.8926423509e-06,1.1327649777e+00,2.3246645453e-10,3.4390253463e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,6.8926423509e-06,0.0000000000e+00,6.6239040146e+06,3.1051010000e-01,2.4071648783e+02,3.6068145824e+02,1.0000000000e-02
4.6527161000e+08,1.7433505833e+03,1.7785886550e+03,6.4654564625e-02,0.0000000000e+00,2.1554517835e+16,2.7804992079e+18,0.0000000000e+00,1.1868128784e+20,5.3755170705e+19,4.2883589848e+20,1.8046673386e-02,9.6931283598e+01,9.4965868782e+01,8.0008068649e-01,6.8638283088e-06,1.1311053379e+00,2.3106182011e-10,3.4221926855e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,6.8638283088e-06,0.0000000000e+00,6.6238001073e+06,2.6365990000e-01,2.4071516137e+02,3.6068930886e+02,1.0000000000e-02
4.6551927300e+08,1.7431987022e+03,1.7784402803e+03,6.4623404676e-02,0.0000000000e+00,2.1465670170e+16,2.7706049103e+18,0.0000000000e+00,1.1854782479e+20,5.3695630395e+19,4.2834383962e+20,1.8046165383e-02,9.6819150325e+01,9.4858163088e+01,7.9722054990e-01,6.8449297536e-06,1.1296700127e+00,2.2985500894e-10,3.4089828701e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,6.8449297536e-06,0.0000000000e+00,6.6237164657e+06,2.5709970000e-01,2.4071753349e+02,3.6069558937e+02,1.0000000000e-02
4.6589076700e+08,1.7429855420e+03,1.7782320414e+03,6.4579592529e-02,0.0000000000e+00,2.1334027897e+16,2.7558065892e+18,0.0000000000e+00,1.1835072036e+20,5.3603385101e+19,4.2758277525e+20,1.8045413787e-02,9.6645784486e+01,9.4691470666e+01,7.9294248466e-01,6.8184882629e-06,1.1274712449e+00,2.2801528459e-10,3.3893271170e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,6.8184882629e-06,0.0000000000e+00,6.6235666872e+06,2.5528480000e-01,2.4071393914e+02,3.6070501011e+02,1.0000000000e-02
4.6644800800e+08,1.7427743582e+03,1.7780257336e+03,6.4536087014e-02,0.0000000000e+00,2.1146089299e+16,2.7336989135e+18,0.0000000000e+00,1.1807776023e+20,5.3442671686e+19,4.2626565279e+20,1.8044359403e-02,9.6346237715e+01,9.4402259465e+01,7.8654820657e-01,6.7923861195e-06,1.1238166805e+00,2.2498926641e-10,3.3606570206e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,6.7923861195e-06,0.0000000000e+00,6.6233784734e+06,2.4541000000e-01,2.4073392271e+02,3.6071914123e+02,1.0000000000e-02
4.6728387000e+08,1.7422914920e+03,1.7775540169e+03,6.4436174842e-02,0.0000000000e+00,2.0853339984e+16,2.7007565197e+18,0.0000000000e+00,1.1763390680e+20,5.3236791952e+19,4.2456728484e+20,1.8042670130e-02,9.5959370426e+01,9.4030260334e+01,7.7702616097e-01,6.7330547769e-06,1.1189076994e+00,2.2094877735e-10,3.3169498362e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,6.7330547769e-06,0.0000000000e+00,6.6230966518e+06,2.5597290000e-01,2.4074601162e+02,3.6074033789e+02,1.0000000000e-02
