t(yr),T_surf(K),p_H2O(bar),phi(vol_frac)
5.050349259972572e+02,3.298721019565131e+03,15.070475276789033,0.818353454771187
5.167167213559151e+02,3.294918478826866e+03,15.138028124723364,0.815778937007442
5.283985167145729e+02,3.291155083886988e+03,15.204954880364374,0.813225613624202
5.439955938681960e+02,3.286191382049231e+03,15.309437044805177,0.809847523201302
5.549155485704541e+02,3.282757195635312e+03,15.367611096044607,0.807505767782892
5.684225663617253e+02,3.278555327860380e+03,15.450335407268419,0.804632560213130
5.819295841529965e+02,3.274404109343885e+03,15.532358381025414,0.801785825877869
5.904976954534650e+02,3.271796386969908e+03,15.565644015856822,0.799994784680532
5.990658067539334e+02,3.269208425443798e+03,15.623638429550635,0.798213815694380
6.081153457313776e+02,3.266497009512874e+03,15.686111149516927,0.796344003854582
6.171648847088218e+02,3.263807371583972e+03,15.722620178782146,0.794488013546453
6.240363672524691e+02,3.261779367819583e+03,15.763353121352790,0.793085939710184
6.328092402219772e+02,3.259208566356941e+03,15.822265823749721,0.791306362720555
6.395128236338496e+02,3.257257930770087e+03,15.860951929416338,0.789953584833784
6.550639698952436e+02,3.252778110074454e+03,15.958391328531077,0.786840590350835
6.648325412645936e+02,3.249995827777747e+03,15.999115173804425,0.784904759797145
6.746011126339436e+02,3.247237850162692e+03,16.066261135994299,0.782980361429482
6.988615648075938e+02,3.240492294254308e+03,16.189865517126822,0.778261783610756
7.231220169812441e+02,3.233892930111732e+03,16.338197489453261,0.773627409510056
7.398106668367982e+02,3.229437591607957e+03,16.440637873462940,0.770487046995428
7.564993166923523e+02,3.225049718365757e+03,16.541922256842089,0.767385366881726
7.714034341722727e+02,3.221187006674451e+03,16.625063121746141,0.764648565486383
7.863075516521931e+02,3.217376022195353e+03,16.707094473736980,0.761941446311320
8.012116691321135e+02,3.213593472929300e+03,16.787965875702316,0.759265083098494
8.161157866120338e+02,3.209818956235101e+03,16.867751709891145,0.756616985590262
8.274508400112391e+02,3.206956771767414e+03,16.943800225658073,0.754619779039512
8.387858934104443e+02,3.204103450399455e+03,16.988532091150628,0.752637265692603
8.501209468096495e+02,3.201260354761205e+03,17.063755419540051,0.750669178391972
8.614560002088547e+02,3.198429406097591e+03,17.138739971577458,0.748714060706429
8.697016709223390e+02,3.196378015045765e+03,17.184481242275030,0.747300000953881
8.836453176885843e+02,3.192924699614431e+03,17.251343478777631,0.744925623366330
8.947298103570938e+02,3.190194455429822e+03,17.323052085907118,0.743049474013420
9.058143030256033e+02,3.187477820919682e+03,17.361866846190424,0.741185180818187
9.212695706933737e+02,3.183714220702659e+03,17.473807155807865,0.738606023933238
9.322559331357479e+02,3.181056433602499e+03,17.510380962144460,0.736784855931485
