 z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar)
1.924936027545540419e+05,3.850867910927109790e-03,5.221105615554245105e+02,6.617419813321626175e-06,3.836675904149512532e-03,6.538375640414076808e-06,1.034778554232131868e-06,1.432769629530609136e-09,1.006249418577952155e-42
1.935488346266184817e+05,3.488603476028125181e-03,5.218630250896013649e+02,5.992055071914142471e-06,3.475748814395953311e-03,5.920838801771028425e-06,9.406657428721633339e-07,1.102015615850890187e-09,9.465494036891869100e-43
1.946040664986829215e+05,3.160377769896920326e-03,5.216383694900789578e+02,5.425937135892559840e-06,3.148734435807345328e-03,5.361728075034537068e-06,8.548239519603876736e-07,8.449266884917913907e-10,8.954055024616391559e-43
1.956592983707473613e+05,2.863008076652581637e-03,5.214345160652119375e+02,4.913443358219327523e-06,2.852461892442544923e-03,4.855514881826553825e-06,7.765800206280803858e-07,6.459493630998102011e-10,8.513672082828970873e-43
1.967145302428117720e+05,2.593605728681278640e-03,5.212495680244882124e+02,4.449484681306165290e-06,2.584053253347268729e-03,4.397192391880367976e-06,7.053057185201035733e-07,4.925423020081819895e-10,8.132704577816008518e-43
1.977697621148762119e+05,2.349549639532384337e-03,5.210817958430410499e+02,4.029455164925317967e-06,2.340897166527906251e-03,3.982226565328428004e-06,6.404165932905077262e-07,3.746809313761455395e-10,7.801736345201449667e-43
1.988249939869406517e+05,2.128462088485907639e-03,5.209296235674192985e+02,3.649186251810059040e-06,2.120624735582527388e-03,3.606511784603591528e-06,5.813704531574492630e-07,2.844138096505300648e-10,7.513093326071326026e-43
1.998802258590050915e+05,1.928186589165590582e-03,5.207916160476838741e+02,3.304905329593843856e-06,1.921087472152289847e-03,3.266330626188285995e-06,5.276655808719710994e-07,2.154766467897097747e-10,7.260476791080470403e-43
2.009354577310695313e+05,1.746767682592502468e-03,5.206664670705210938e+02,2.993198189687207661e-06,1.740337165301747121e-03,2.958317375850201000e-06,4.788387612362825641e-07,1.629639823064992746e-10,7.038682116477703865e-43
2.019906896031339711e+05,1.582432503620901428e-03,5.205529883603921917e+02,2.710975021066548716e-06,1.576607517418291207e-03,2.679424935599178033e-06,4.344631909994807378e-07,1.230549470020806407e-10,6.843381432914012033e-43
2.030459214751984109e+05,1.433573978526855733e-03,5.204500994103010498e+02,2.455439610615004508e-06,1.428297404993122618e-03,2.426894807735177074e-06,3.941463277726347971e-07,9.278760882069084986e-11,6.670954358437251818e-43
2.041011533472628507e+05,1.298735520433634853e-03,5.203568181001563744e+02,2.224061451823839962e-06,1.293955631509491246e-03,2.198229873007837834e-06,3.575277236988475488e-07,6.987561281557472139e-11,6.518355217091166426e-43
2.051563852193272614e+05,1.176597098102844137e-03,5.202722520585714392e+02,2.014550490871812817e-06,1.172267048464012374e-03,1.991169707158674263e-06,3.242768800344409956e-07,5.256076638028566264e-11,6.383008151917585343e-43
2.061751612587843265e+05,1.069605020552365964e-03,5.201981156093460186e+02,1.831079421086843032e-06,1.065668974747932844e-03,1.809840520127845904e-06,2.950859751044893902e-07,3.988811377188980566e-11,6.266649304571885716e-43
2.071939372982413624e+05,9.723582189754549458e-04,5.201306833142999722e+02,1.664367361609291316e-06,9.687802474271923732e-04,1.645071502125322861e-06,2.685024399078899968e-07,3.024462008852076720e-11,6.162641901810158398e-43
2.082127133376983984e+05,8.839686196082819497e-04,5.200693508884335188e+02,1.512879033123142726e-06,8.807160736880485308e-04,1.495346373173444692e-06,2.442975992866090125e-07,2.291465014030642145e-11,6.069531596885630831e-43
2.092314893771554343e+05,8.036289392027576913e-04,5.200135680262728783e+02,1.375220173479901122e-06,8.006721517102761716e-04,1.359287939490004992e-06,2.222620305676484320e-07,1.734894410006445035e-11,5.986059536520643301e-43
2.102502654166124703e+05,7.306053786711929829e-04,5.199628336778952189e+02,1.250124560921415620e-06,7.279173915548918256e-04,1.235645336892887075e-06,2.022040916904270782e-07,1.312679649449425006e-11,5.911132108500696288e-43
2.112690414560695062e+05,6.642309682017037351e-04,5.199166917201083606e+02,1.136442231200873252e-06,6.617872850715268750e-04,1.123282438565695546e-06,1.839485338519768420e-07,9.926558315945373554e-12,5.843796003842158773e-43
2.122878174955265713e+05,6.038995075314800313e-04,5.198747269930660195e+02,1.033128779364776014e-06,6.016778687273714038e-04,1.021167322550750674e-06,1.673351994742821391e-07,7.502718871382480607e-12,5.783217557899327406e-43
2.133065935349836072e+05,5.490600496066698781e-04,5.198365616742142947e+02,9.392356467500932756e-07,5.470402277835843602e-04,9.283627033638766663e-07,1.522178048111396587e-07,5.668160384923795030e-12,5.728665554410960208e-43
2.143253695744406432e+05,4.992118800927335554e-04,5.198018519631192476e+02,8.539013027554701162e-07,4.973754944636439536e-04,8.440172404794709973e-07,1.384628053951411292e-07,4.280459513002976946e-12,5.679496845819122736e-43
2.153441456138976791e+05,4.538999491369590357e-04,5.197702850523787674e+02,7.763432391378800486e-07,4.522302966807028712e-04,7.673576440878488976e-07,1.259483416889809702e-07,3.231341452883032074e-12,5.635144274929966243e-43
2.163629216533547151e+05,4.127107154369139192e-04,5.197415763614609432e+02,7.058507020677863424e-07,4.111926175289925709e-04,6.976815055639788268e-07,1.145632617088741166e-07,2.438580701395266988e-12,5.595106485789908095e-43
2.173816976928117510e+05,3.752683660480480459e-04,5.197154670119017510e+02,6.417780939980092490e-07,3.738880291107452361e-04,6.343507865298107490e-07,1.042062169807313437e-07,1.839794260534286676e-12,5.558939292515348265e-43
2.184004737322687870e+05,3.412313784845603156e-04,5.196917215238327117e+02,5.835389836149204686e-07,3.399762673790027536e-04,5.767859063099683624e-07,9.478482793841326291e-08,1.387694285543219007e-12,5.526248338432485366e-43
2.194192497717258520e+05,3.102893945446687967e-04,5.196701257152833477e+02,5.306006678001971446e-07,3.091481175426787444e-04,5.244603729854864633e-07,8.621491474108573580e-08,1.046463280133607522e-12,5.496682828470026938e-43
2.204380258111828880e+05,2.821603779394509979e-04,5.196504847871012771e+02,4.824792346806500442e-07,2.811225822181303386e-04,4.768959081991106797e-07,7.841978945020573965e-08,7.889906858487839662e-13,5.469930157911124445e-43
2.214568018506399239e+05,2.565880302382332807e-04,5.196326215776566642e+02,4.387350815282213597e-07,2.556443069360133020e-04,4.336580203809739238e-07,7.132960554169116262e-08,5.947690846716990185e-13,5.445711292826759992e-43
2.224755778900969599e+05,2.333394418776370705e-04,5.196163749727447794e+02,3.989688455307408103e-07,2.324812398378054714e-04,3.943519851872693314e-07,6.488076081905634900e-08,4.482945571888325833e-13,5.423776783298714506e-43
2.234943539295539958e+05,2.122029570298971290e-04,5.196015984572654816e+02,3.628177093251894645e-07,2.114225044370969205e-04,3.586191957008285582e-07,5.901534992247410689e-08,3.378517334497067103e-13,5.403903311435323509e-43
2.245131299690110318e+05,1.929862330024952532e-04,5.195881587963488073e+02,3.299520467015702027e-07,1.922764661900472729e-04,3.261338483675960518e-07,5.368066278684920579e-08,2.545919428718077184e-13,5.385890693011829873e-43
