# z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar)
2.800125966809571837e+05,3.478222979751768307e-01,1.305600700952929174e+03,9.468724252363143815e-03,3.174698416525731370e-01,3.744168741730191087e-07,6.263256837656525904e-09,6.239480434198089760e-34,2.088335139010953634e-02
2.792256827626710874e+05,3.576121230240387194e-01,1.311031360760902999e+03,9.735230406387513150e-03,3.264053096536776444e-01,4.226761829866777016e-07,6.985169724678690064e-09,8.712875380567440042e-34,2.147115330262086216e-02
2.784387688443849911e+05,3.676377222295875713e-01,1.316459486257581375e+03,1.000815486383305371e-02,3.355559691250380450e-01,4.766793842918672708e-07,7.783482109304950509e-09,1.213319419168030712e-33,2.207311377785004317e-02
2.776518549260988948e+05,3.779038633376579637e-01,1.321885120080946081e+03,1.028762740063866865e-02,3.449261708504830493e-01,5.370529250225757879e-07,8.665551840244220166e-09,1.685022643291382499e-33,2.268951936805943884e-02
2.767561403650828288e+05,3.898883277822119409e-01,1.328057936307238606e+03,1.061387723347563365e-02,3.558647255669402099e-01,6.144055980597434311e-07,9.781715567743794074e-09,2.440829817596443301e-33,2.340910079448249234e-02
2.758604258040668210e+05,4.021980047548702752e-01,1.334227638949050970e+03,1.094898002487601496e-02,3.671000988752939898e-01,7.020284414261610724e-07,1.102965918173102537e-08,3.523550027290893834e-33,2.414821279659970857e-02
2.749647112430507550e+05,4.148403049189604563e-01,1.340394287289050453e+03,1.129313748337385306e-02,3.786390529418131590e-01,8.011685419250775785e-07,1.242351485187478432e-08,5.069408195924378588e-33,2.490730090171664607e-02
2.740689966820347472e+05,4.278227773757343755e-01,1.346557939401108342e+03,1.164655508294125570e-02,3.904884760899189344e-01,9.132100981983962864e-07,1.397877526197083636e-08,7.269259435197229847e-33,2.568681901400071341e-02
2.731732821210186812e+05,4.411531117200129803e-01,1.352718652184222947e+03,1.200944211864836582e-02,4.026553846567794137e-01,1.039687890772877843e-06,1.571240934362917334e-08,1.038964939011752246e-32,2.648722954428515269e-02
2.722775675600026734e+05,4.548391401190332584e-01,1.358876481395185920e+03,1.238201176293054692e-02,4.151469248693845926e-01,1.182301913090670374e-06,1.764298651496098931e-08,1.480166946646641928e-32,2.730900354181842182e-02
2.713818529989866074e+05,4.688888394147100458e-01,1.365031481680150591e+03,1.276448112246691621e-02,4.279703747401765734e-01,1.342933248958534457e-06,1.979080994560362418e-08,2.102037299967392184e-32,2.815262082800762747e-02
2.688994418841596344e+05,5.097952769068193613e-01,1.382075297421451978e+03,1.387805849095938987e-02,4.653063914471737283e-01,1.900366746627867319e-06,2.707063445500081778e-08,5.467226112704512095e-32,3.060889953130765603e-02
2.669428683096555178e+05,5.441664497530217526e-01,1.395494497979110292e+03,1.481372645010648435e-02,4.966773903439781201e-01,2.483795950355920881e-06,3.447206536720129303e-08,1.142542783299140033e-31,3.267281469093027274e-02
2.649862947351514013e+05,5.805146605672956150e-01,1.408901649829065491e+03,1.580321106774076195e-02,5.298526675895418592e-01,3.230054441196992770e-06,4.370374087377976152e-08,2.354738027450046349e-31,3.485550815184042250e-02
2.630297211606472265e+05,6.189351748246653129e-01,1.422297244812147255e+03,1.684910477926180455e-02,5.649191157107498196e-01,4.180094692403358596e-06,5.517093482792319936e-08,4.788097047279180731e-31,3.716271906903671068e-02
2.610731475861431391e+05,6.595270150326093539e-01,1.435681755026204883e+03,1.795410209212651778e-02,6.019670430165823261e-01,5.384046397481439226e-06,6.935823149326750165e-08,9.609726731831610108e-31,3.960041651928260242e-02
2.591165740116389934e+05,7.023930783312821724e-01,1.449055633924212998e+03,1.912100274905306416e-02,6.410902783019666318e-01,6.903021036196382354e-06,8.684299599262067960e-08,1.904394150755934543e-30,4.217480741624216045e-02
2.571600004371348768e+05,7.476402568718731878e-01,1.462419317339217059e+03,2.035271496074825617e-02,6.823862776428492039e-01,8.811221037993437926e-06,1.083107779411431595e-07,3.727890534728267644e-30,4.489234473647255030e-02
2.552034268626307312e+05,7.953795610106085823e-01,1.475773224441167258e+03,2.165225870837161892e-02,7.259562332545177465e-01,1.119839618201855947e-05,1.345728725748029461e-07,7.210842416764474645e-30,4.775973607867819298e-02
2.532468532881266146e+05,8.457262453576519512e-01,1.489117758631464767e+03,2.302276911591435299e-02,7.719051843800308621e-01,1.417269452136670998e-05,1.665862829523161755e-07,1.378716616652837146e-29,5.078395258091680797e-02
2.503524868090263917e+05,9.252413203040457113e-01,1.508842011428173464e+03,2.518726142044874078e-02,8.444731453363677476e-01,1.993180365453970168e-05,2.269327778938991707e-07,3.523346196632712676e-29,5.556075481081267781e-02
2.474581203299261688e+05,1.011130460414254584e+00,1.528547801648279119e+03,2.752522593041286519e-02,9.228558841603953233e-01,2.779225460157333185e-05,3.068185448022518535e-07,8.793755844890653759e-29,6.072125125031656301e-02
2.445637538508259458e+05,1.103821672768151574e+00,1.548236268128903703e+03,3.004829929959335413e-02,1.007443063648554071e+00,3.843566330310998200e-05,4.118348393356370500e-07,2.145597872890750837e-28,6.629146232187875520e-02
2.416693873717257229e+05,1.203766493502849144e+00,1.567908491728402851e+03,3.276875465989492059e-02,1.098645539358178214e+00,5.273758841416184367e-05,5.489654491192216675e-07,5.122351148908650113e-28,7.229891293093015925e-02
2.387750208926255000e+05,1.311441011800502210e+00,1.587565499600002340e+03,3.569952855145071269e-02,1.196896224928234220e+00,7.181503053232680522e-05,7.268819601676196385e-07,1.197588342467725814e-27,7.877271640834235256e-02
2.358806544135252771e+05,1.427346926380270054e+00,1.607208269102432268e+03,3.885424855302285069e-02,1.302650972878351965e+00,9.708365834341300688e-05,9.562904930702427321e-07,2.744179085630168863e-27,8.574366500007711556e-02
2.329862879344250541e+05,1.552012634875669539e+00,1.626837731385816596e+03,4.224726159453082164e-02,1.416389468926515516e+00,1.303263440049246425e-04,1.250336817415987574e-06,6.167572484109084224e-27,9.324432767381912734e-02
2.300919214553248312e+05,1.685994356417625628e+00,1.646454774686504152e+03,4.589366292880566606e-02,1.538616137545284923e+00,1.737747717883678545e-04,1.625077353523612075e-06,1.360583717626393966e-26,1.013091560944113512e-01
2.271975549762246083e+05,1.829877287674988251e+00,1.666060247360511767e+03,4.980932573460727236e-02,1.669861056136885624e+00,2.302060742010490844e-04,2.100024176799195744e-06,2.948091314183129968e-26,1.099745997058315522e-01
2.243031884971243853e+05,1.984276792527697619e+00,1.685654960681776174e+03,5.401093131749847703e-02,1.810680874848243915e+00,3.030566467963374160e-04,2.698772744168403404e-06,6.278283965957880491e-26,1.192792309431642411e-01
