t(yr),T_surf(K),T_pot(K),flux_surf(W/m2),flux_OLR(W/m2),flux_ASR(W/m2),phi(vol_frac),fO2_melt(bar),massC_solid(kg),massC_melt(kg),massC_atm(kg),massH_solid(kg),massH_melt(kg),massH_atm(kg),p_surf(bar),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar),mmw(kg/mol),viscosity(Pa.s),R_solid(m)
2746.50586669147,2779.6859051393544,2747.7933346265418,18365.539037767237,18866.19670068394,459.9999999999999,0.8190378867040332,0.00017123046008365694,0.0,1.1108740851304727e+19,1.2525489551233163e+20,0.0,1.54120982844267e+20,6.7358702313725e+17,60.07636679717748,0.7283907928205234,4.972058777191244,52.56182672148265,1.1280192438477976,1.0875433499846686e-07,0.00017123046008365694,0.028723261190005515,0.0031252814774699097,3014579.1377185336
2832.64377001673,2774.736126883181,2742.90379331656,18181.12196446866,18680.557718307067,459.9999999999999,0.8136660458562716,0.00016992336077207093,0.0,1.106295429431088e+19,1.2530068206932548e+20,0.0,1.5409559177090112e+20,6.766826409056695e+17,60.14897850224796,0.7392418474580267,5.056704537967824,52.53882819876889,1.1270158019913483,1.0865069771549716e-07,0.00016992336077207093,0.028743530891583536,0.0031972649456528837,3014579.1377185336
2919.6556510180235,2769.7865578555165,2737.846266308245,18345.81239277706,18845.37885279231,459.9999999999999,0.8082944320777233,0.00017251691080448,2.2423529998642803e+17,1.1034484430770307e+19,1.251059354979043e+20,3.0668493799960904e+18,1.509947063953224e+20,6.474612709382108e+17,60.114770197017776,0.7205822366961542,5.194840202461046,52.44183676584048,1.0691415845276635,9.661226719450311e-08,0.00017251691080448,0.028808839933879532,0.0032692315790477195,3260135.190480765
3007.5540928021073,2766.28102405005,2734.767263970867,17989.676702324614,18488.574779026523,459.9999999999999,0.8044899849459909,0.00016864324053000914,2.878625939602894e+17,1.0773331291908243e+19,1.2530355590061395e+20,3.952760661295799e+18,1.5007842854821495e+20,6.72149742546563e+17,60.23933821702815,0.7487539345758848,5.217586687411834,52.47582689973174,1.1081099908815304,1.0484469776605082e-07,0.00016864324053000914,0.028791718792308484,0.0033201929392226905,3324571.6286094533
3132.925072878599,2761.3819994525534,2730.0083973214605,17838.181857614694,18336.304282541147,459.9999999999999,0.7991732254701102,0.00016737189803872317,3.6326796877341766e+17,1.0675246132060439e+19,1.2532648863355974e+20,5.004695273297626e+18,1.4900094764710868e+20,6.725794105906045e+17,60.30094450255122,0.7568888964992535,5.305847461360432,52.4454151851501,1.102684750465825,1.0388672025388617e-07,0.00016737189803872317,0.028815314480731852,0.0033913702197543084,3398273.2881628345
3260.8801153451204,2756.4225552548482,2725.2048316069927,17664.38320254884,18161.732133367866,459.9999999999999,0.793790894475745,0.0001657426049279041,4.3181981072641754e+17,1.0564108992178766e+19,1.2536930139850667e+20,5.964661117458565e+18,1.4801211807036208e+20,6.758754162157824e+17,60.372759249342586,0.7678740154707369,5.391917115852097,52.419688088627424,1.1021262805804133,1.0396788908301626e-07,0.0001657426049279041,0.028835572220494692,0.00346333364809155,3462940.202623972
3389.8815088048577,2751.476294677322,2720.3980768996,17494.4189884099,17990.877671933544,459.9999999999999,0.7882397738900634,0.00016417371978843753,4.9597993759519776e+17,1.045988706479892e+19,1.2540957940899873e+20,6.866365912439273e+18,1.470811543168398e+20,6.789455350647523e+17,60.44432392871702,0.7787886984509198,5.480053321055839,52.392209873767406,1.1010729809051634,1.0393772384903716e-07,0.00016417371978843753,0.028856556639870096,0.003541124031438642,3521613.8980881157
3520.2844581082463,2746.576871887421,2715.6342077239156,17332.045040977155,17828.009764523107,459.9999999999999,0.7826872957084773,0.0001626115623111512,5.571888096949071e+17,1.036239096383819e+19,1.2544607218510383e+20,7.729410408023497e+18,1.461883553662251e+20,6.816515127851259e+17,60.51400451033323,0.7893226238297599,5.568638347143143,52.36338854334245,1.0994307892268032,1.0379765688033383e-07,0.0001626115623111512,0.028877953152539406,0.00362018668407007,3576031.16503266
3653.3643686398864,2741.6231728913376,2710.8082973979676,17173.865952508146,17669.048937023887,459.9999999999999,0.7770733067196952,0.00016106768906726566,6.177115206795913e+17,1.0268229964948095e+19,1.2547991892721385e+20,8.58537854425443e+18,1.453021467293208e+20,6.840731157447315e+17,60.583861359259174,0.7997778008185189,5.660258715052494,52.33240726485033,1.0971577305528777,1.0352886608242154e-07,0.00016106768906726566,0.028900382877910774,0.0037003164498009295,3628428.2203247114
3787.6881443038583,2736.6688178904355,2705.981616394593,17018.626890995518,17512.95026077937,459.9999999999999,0.7714585742856969,0.0001595003357273411,6.774440610047338e+17,1.0176057275531379e+19,1.2551256608854467e+20,9.432667016654217e+18,1.4442431588807282e+20,6.86457622113407e+17,60.65369728173192,0.810258730981117,5.753043389942457,52.30032080777805,1.0947857439701612,1.0325032932272809e-07,0.0001595003357273411,0.02892310639331606,0.0037805912582826173,3678852.7758479356
