t(yr),T_surf(K),T_pot(K),flux_surf(W/m2),flux_OLR(W/m2),flux_ASR(W/m2),phi(vol_frac),fO2_melt(bar),massC_solid(kg),massC_melt(kg),massC_atm(kg),massH_solid(kg),massH_melt(kg),massH_atm(kg),p_surf(bar),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar),mmw(kg/mol),viscosity(Pa.s),R_solid(m)
3868.6011503115296,2946.397665328793,2941.814856944297,1822.5618872357063,2403.0953672850037,459.9999999999999,0.973844588459034,0.00021625372864695526,0.0,3.410910074249701e+19,5.113454447120484e+20,0.0,1.465637812336889e+21,7.0143688263436255e+19,280.31989351406884,35.64071018324791,7.966928454165317,145.55473398926745,90.71286566218329,0.0018748872363032625,0.00021625372864695526,0.01877436806916745,0.0013632117464770865,3014579.1377185336
4741.426966518164,2941.4185559748607,2936.8233829539977,1814.8759273877376,2395.9820227525925,459.9999999999999,0.9702251139566542,0.0002147966183095728,0.0,3.413347513076823e+19,5.113210703237772e+20,0.0,1.4618167932105025e+21,6.958932013400211e+19,280.3694246676215,35.85319205442921,8.114891707541684,145.97931887124048,89.97527737629296,0.0018516386428486821,0.0002147966183095728,0.018845280344287486,0.0013955470923675008,3014579.1377185336
5617.9148624017835,2936.439808469202,2931.8319470106712,1806.9401565956532,2388.590706447459,459.9999999999999,0.9664442441694072,0.00021337848333936944,0.0,3.4149488271708914e+19,5.113050571828365e+20,0.0,1.4579728104611061e+21,6.9064020140008145e+19,280.44322687458316,36.07810229732999,8.26585795115364,146.3904544285941,89.26000394280341,0.001829023352711668,0.00021337848333936944,0.018914612544451568,0.0014296780331710432,3014579.1377185336
6498.1441719681025,2931.461853280871,2926.8416655825527,1798.960411353913,2381.1476997143996,459.9999999999999,0.9626639760693628,0.00021194957534028224,0.0,3.416449041482685e+19,5.112900550397186e+20,0.0,1.4541363147391833e+21,6.854802174378122e+19,280.52233176430155,36.30487235690146,8.419399204201763,146.7965643016615,88.55063462099255,0.0018066874564417012,0.00021194957534028224,0.018983611858694717,0.001464332126411794,3014579.1377185336
7382.271565914154,2926.4840602763793,2921.8512021202782,1790.7114480335645,2373.4193491954693,459.9999999999999,0.9587134865654173,0.00021056107489322544,0.0,3.4170582046609637e+19,5.112839634079358e+20,0.0,1.4502847621704578e+21,6.8062676891570635e+19,280.62772259869445,36.54553525855854,8.576051716394925,147.18802827621062,87.86522214364064,0.0017850316470920482,0.00021056107489322544,0.019050872523035375,0.0015009938481936646,3014579.1377185336
8270.343240603805,2921.5071379121937,2916.8619741443877,1782.394156245345,2365.5897453713324,459.9999999999999,0.9547536263671234,0.00020916469583468668,0.0,3.4175194215654752e+19,5.112793512388907e+20,0.0,1.4464374598760957e+21,6.758739443724021e+19,280.73973131055527,36.78902038150772,8.735413931217241,147.57387398753897,87.18652563373179,0.0017636692037859205,0.00020916469583468668,0.019117723771476143,0.0015383188223855107,3014579.1377185336
9162.532840624452,2916.530417783487,2911.8728841524803,1773.9777583895097,2357.6014927567794,459.9999999999999,0.9507114418370433,0.00020778168954918607,0.0,3.4175123189614576e+19,5.1127942226493086e+20,0.0,1.4425754515476757e+21,6.712999702931591e+19,280.8665661693079,37.040150954593365,8.89779329374167,147.95063007897983,86.52110011307529,0.0017427347687785089,0.00020778168954918607,0.019183657854818945,0.0015769820821213145,3014579.1377185336
10058.895883902907,2911.5542728314863,2906.8842836438007,1765.402048839172,2349.443559141413,459.9999999999999,0.9465664595038842,0.00020641805920890792,0.0,3.4169232349960274e+19,5.1128531310458516e+20,0.0,1.438705836670468e+21,6.669410821160092e+19,281.01177318429245,37.301092541148655,9.063261106853595,148.3163648837062,85.87219103630463,0.0017223110247992356,0.00020641805920890792,0.01924840265042117,0.0016172372326610433,3014579.1377185336
10959.555985167623,2906.578603442116,2901.8966008253906,1756.7771603233907,2341.238460026151,459.9999999999999,0.9424218733004068,0.00020504345390443964,0.0,3.4162298287823323e+19,5.112922471667221e+20,0.0,1.4348409825765834e+21,6.626665222009715e+19,281.1626843508773,37.564591945140094,9.231572568275537,148.67687325092822,85.2288219976818,0.0017021511198532196,0.00020504345390443964,0.019312815159307346,0.0016581030272675924,3014579.1377185336
11864.620239622891,2901.603069803323,2896.908925845056,1748.0308068860998,2328.8357029840786,459.9999999999999,0.9381766583265486,0.00020368685506228938,0.0,3.4149672619399905e+19,5.113048728351455e+20,0.0,1.4309677980772655e+21,6.585997719123581e+19,281.3318500568007,37.83808850296068,9.403088236663567,149.0264487062749,84.6014613354949,0.001682487741693614,0.00020368685506228938,0.019376065066592167,0.0017006207318074253,3014579.1377185336
12774.134997397661,2896.6281673749877,2891.9218832545257,1739.138240733531,2320.3121423646517,459.9999999999999,0.9338412054778914,0.00020234530660315363,0.0,3.4131830901583577e+19,5.1132271455296186e+20,0.0,1.4270872376820008e+21,6.547305266775176e+19,281.51844731276185,38.1210689700984,9.578030246362452,149.3651425120397,83.9895256425272,0.001663388864318763,0.00020234530660315363,0.019438201868194123,0.0017447525335923043,3014579.1377185336
13688.238108843565,2891.6537221251792,2886.9357075711637,1730.238263278356,2311.742650242475,459.9999999999999,0.9295061510442735,0.0002009928268570374,0.0,3.411295113375174e+19,5.113415943207937e+20,0.0,1.4232099684922006e+21,6.50943459485159e+19,281.71116994358385,38.40703286425729,9.756084413502798,149.69825739241978,83.38320999988107,0.0016445879399155452,0.0002009928268570374,0.019499993120463886,0.0017895236908905673,3014579.1377185336
14607.037156313658,2886.679375783135,2881.9498608953277,1721.3323987829265,2303.1390837140634,459.9999999999999,0.9251449577999544,0.0001996368484842287,0.0,3.409195992663838e+19,5.1136258552790706e+20,0.0,1.4193223469113874e+21,6.472570988565145e+19,281.91242449136973,38.69756137958716,9.937341364691916,150.0251359779788,82.78390722309089,0.0016260645294528225,0.0001996368484842287,0.01956132811734917,0.0018352065880416187,3014579.1377185336
15530.574626661837,2881.7053024358447,2876.9638970062033,1712.1811169318162,2294.2798216587034,459.9999999999999,0.9206124709445431,0.00019831783230536785,0.0,3.4061978733605224e+19,5.113925667209402e+20,0.0,1.4154163541700714e+21,6.438610403963353e+19,282.1415212048117,39.004371353345846,10.122278632393284,150.33677994935573,82.20775082331113,0.0016081896421713039,0.00019831783230536785,0.019620900360239325,0.0018835973850630163,3014579.1377185336
16458.925905250013,2876.7320500834758,2871.9792274881634,1703.0183150966802,2285.372619188408,459.9999999999999,0.9160807321980595,0.00019698802825568712,0.0,3.4030919798010675e+19,5.1142362565653476e+20,0.0,1.4115128877562258e+21,6.40543848467836e+19,282.3770624520217,39.314702904449064,10.310394348565028,150.64281542351281,81.63695895793154,0.0015905626354944552,0.00019698802825568712,0.019680127050584396,0.0019326506749929439,3014579.1377185336
