radius[km] solidus[K] liquidus[K]
3675.01414491449 3965.16446778918 5110.10105953919
3675.30118811881 3965.05215019278 5109.97041318661
3675.58823132313 3964.93980677618 5109.83972000328
3675.87527452745 3964.82743753939 5109.7089799892
3676.16231773177 3964.71504248241 5109.57819314438
3676.44936093609 3964.60262160523 5109.44735946881
3676.73640414041 3964.49017490785 5109.31647896249
3677.02344734473 3964.37770239028 5109.18555162542
3677.31049054905 3964.26520405251 5109.05457745761
3677.59753375338 3964.15267989455 5108.92355645905
3677.8845769577 3964.04012991639 5108.79248862975
3678.17162016202 3963.92755411804 5108.66137396969
3678.45866336634 3963.81495249949 5108.5302124789
3678.74570657066 3963.70232506074 5108.39900415735
3679.03274977498 3963.5896718018 5108.26774900506
3679.3197929793 3963.47699272267 5108.13644702202
3679.60683618362 3963.36428782334 5108.00509820823
3679.89387938794 3963.25155710381 5107.8737025637
3680.18092259226 3963.13880056409 5107.74226008842
3680.46796579658 3963.02601820417 5107.6107707824
3680.7550090009 3962.91321002406 5107.47923464562
3681.04205220522 3962.80037602375 5107.3476516781
3681.32909540954 3962.68751620324 5107.21602187984
3681.61613861386 3962.57463056254 5107.08434525083
3681.90318181818 3962.46171910165 5106.95262179107
3682.1902250225 3962.34878182056 5106.82085150056
3682.47726822682 3962.23581871927 5106.68903437931
3682.76431143114 3962.12282979779 5106.55717042731
3683.05135463546 3962.00981505611 5106.42525964456
3683.33839783978 3961.89677449424 5106.29330203107
3683.6254410441 3961.78370811217 5106.16129758683
3683.91248424842 3961.67061590991 5106.02924631184
3684.19952745275 3961.55749788745 5105.89714820611
3684.48657065707 3961.44435404479 5105.76500326963
3684.77361386139 3961.33118438194 5105.6328115024
3685.06065706571 3961.2179888989 5105.50057290443
3685.34770027003 3961.10476759565 5105.36828747571
3685.63474347435 3960.99152047222 5105.23595521624
3685.92178667867 3960.87824752859 5105.10357612602
3686.20882988299 3960.76494876476 5104.97115020506
3686.49587308731 3960.65162418073 5104.83867745336
3686.78291629163 3960.53827377652 5104.7061578709
3687.06995949595 3960.4248975521 5104.5735914577
3687.35700270027 3960.31149550749 5104.44097821375
3687.64404590459 3960.19806764269 5104.30831813906
3687.93108910891 3960.08461395768 5104.17561123362
3688.21813231323 3959.97113445249 5104.04285749743
3688.50517551755 3959.8576291271 5103.91005693049
3688.79221872187 3959.74409798151 5103.77720953281
3689.07926192619 3959.63054101573 5103.64431530438
3689.36630513051 3959.51695822975 5103.51137424521
3689.65334833483 3959.40334962357 5103.37838635529
3689.94039153915 3959.2897151972 5103.24535163462
3690.22743474347 3959.17605495064 5103.1122700832
3690.5144779478 3959.06236888388 5102.97914170104
3690.80152115212 3958.94865699692 5102.84596648813
3691.08856435644 3958.83491928977 5102.71274444448
3691.37560756076 3958.72115576243 5102.57947557008
3691.66265076508 3958.60736641488 5102.44615986493
3691.9496939694 3958.49355124715 5102.31279732903
3692.23673717372 3958.37971025921 5102.17938796239
3692.52378037804 3958.26584345108 5102.045931765
3692.81082358236 3958.15195082276 5101.91242873686
3693.09786678668 3958.03803237424 5101.77887887798
3693.384909991 3957.92408810552 5101.64528218835
3693.67195319532 3957.81011801661 5101.51163866798
3693.95899639964 3957.69612210751 5101.37794831685
3694.24603960396 3957.5821003782 5101.24421113498
3694.53308280828 3957.46805282871 5101.11042712237
3694.8201260126 3957.35397945901 5100.97659627901
3695.10716921692 3957.23988026913 5100.8427186049
3695.39421242124 3957.12575525904 5100.70879410004
3695.68125562556 3957.01160442876 5100.57482276444
3695.96829882988 3956.89742777829 5100.44080459809
3696.2553420342 3956.78322530762 5100.30673960099
3696.54238523852 3956.66899701675 5100.17262777314
3696.82942844284 3956.55474290569 5100.03846911455
3697.11647164716 3956.44046297443 5099.90426362522
3697.40351485149 3956.32615722298 5099.77001130513
3697.69055805581 3956.21182565133 5099.6357121543
3697.97760126013 3956.09746825949 5099.50136617273
3698.26464446445 3955.98308504745 5099.3669733604
3698.55168766877 3955.86867601522 5099.23253371733
3698.83873087309 3955.75424116279 5099.09804724351
3699.12577407741 3955.63978049016 5098.96351393895
3699.41281728173 3955.52529399734 5098.82893380364
3699.69986048605 3955.41078168432 5098.69430683758
3699.98690369037 3955.29624355111 5098.55963304078
3700.27394689469 3955.1816795977 5098.42491241323
3700.56099009901 3955.0670898241 5098.29014495493
3700.84803330333 3954.9524742303 5098.15533066588
3701.13507650765 3954.83783281631 5098.02046954609
3701.42211971197 3954.72316558212 5097.88556159555
3701.70916291629 3954.60847252773 5097.75060681427
3701.99620612061 3954.49375365315 5097.61560520224
3702.28324932493 3954.37900895838 5097.48055675946
3702.57029252925 3954.26423844341 5097.34546148593
3702.85733573357 3954.14944210824 5097.21031938166
3703.14437893789 3954.03461995288 5097.07513044664
3703.43142214221 3953.91977197732 5096.93989468088
3703.71846534653 3953.80489818157 5096.80461208437
3704.00550855085 3953.68999856562 5096.66928265711
3704.29255175518 3953.57507312947 5096.5339063991
3704.5795949595 3953.46012187313 5096.39848331035
3704.86663816382 3953.3451447966 5096.26301339085
3705.15368136814 3953.23014189987 5096.1274966406
3705.44072457246 3953.11511318294 5095.99193305961
3705.72776777678 3953.00005864582 5095.85632264787
3706.0148109811 3952.8849782885 5095.72066540539
3706.30185418542 3952.76987211099 5095.58496133215
3706.58889738974 3952.65474011328 5095.44921042817
3706.87594059406 3952.53958229537 5095.31341269345
3707.16298379838 3952.42439865727 5095.17756812798
3707.4500270027 3952.30918919898 5095.04167673175
3707.73707020702 3952.19395392049 5094.90573850479
3708.02411341134 3952.0786928218 5094.76975344708
3708.31115661566 3951.96340590292 5094.63372155862
3708.59819981998 3951.84809316384 5094.49764283941
3708.8852430243 3951.73275460457 5094.36151728946
3709.17228622862 3951.6173902251 5094.22534490875
3709.45932943294 3951.50200002544 5094.08912569731
3709.74637263726 3951.38658400558 5093.95285965511
3710.03341584158 3951.27114216553 5093.81654678217
3710.3204590459 3951.15567450528 5093.68018707849
3710.60750225023 3951.04018102483 5093.54378054405
3710.89454545455 3950.92466172419 5093.40732717887
3711.18158865887 3950.80911660335 5093.27082698294
3711.46863186319 3950.69354566232 5093.13427995627
3711.75567506751 3950.57794890109 5092.99768609885
3712.04271827183 3950.46232631967 5092.86104541068
3712.32976147615 3950.34667791805 5092.72435789177
3712.61680468047 3950.23100369624 5092.58762354211
3712.90384788479 3950.11530365423 5092.4508423617
3713.19089108911 3949.99957779202 5092.31401435054
3713.47793429343 3949.88382610962 5092.17713950864
3713.76497749775 3949.76804860703 5092.04021783599
3714.05202070207 3949.65224528424 5091.9032493326
3714.33906390639 3949.53641614125 5091.76623399846
3714.62610711071 3949.42056117807 5091.62917183357
3714.91315031503 3949.30468039469 5091.49206283793
3715.20019351935 3949.18877379112 5091.35490701155
3715.48723672367 3949.07284136735 5091.21770435442
3715.77427992799 3948.95688312338 5091.08045486655
3716.06132313231 3948.84089905922 5090.94315854793
3716.34836633663 3948.72488917487 5090.80581539856
3716.63540954095 3948.60885347032 5090.66842541844
3716.92245274527 3948.49279194557 5090.53098860758
3717.20949594959 3948.37670460063 5090.39350496597
3717.49653915392 3948.26059143549 5090.25597449362
3717.78358235824 3948.14445245016 5090.11839719051
3718.07062556256 3948.02828764463 5089.98077305666
3718.35766876688 3947.9120970189 5089.84310209207
3718.6447119712 3947.79588057298 5089.70538429672
3718.93175517552 3947.67963830687 5089.56761967064
3719.21879837984 3947.56337022056 5089.4298082138
3719.50584158416 3947.44707631405 5089.29194992622
3719.79288478848 3947.33075658735 5089.15404480789
3720.0799279928 3947.21441104045 5089.01609285881
3720.36697119712 3947.09803967336 5088.87809407899
3720.65401440144 3946.98164248607 5088.74004846842
3720.94105760576 3946.86521947859 5088.6019560271
3721.22810081008 3946.74877065091 5088.46381675504
3721.5151440144 3946.63229600304 5088.32563065223
3721.80218721872 3946.51579553497 5088.18739771867
3722.08923042304 3946.3992692467 5088.04911795437
3722.37627362736 3946.28271713824 5087.91079135932
3722.66331683168 3946.16613920958 5087.77241793352
3722.950360036 3946.04953546073 5087.63399767697
3723.23740324032 3945.93290589168 5087.49553058968
3723.52444644464 3945.81625050244 5087.35701667165
3723.81148964896 3945.699569293 5087.21845592286
3724.09853285329 3945.58286226337 5087.07984834333
3724.38557605761 3945.46612941354 5086.94119393305
3724.67261926193 3945.34937074351 5086.80249269203
3724.95966246625 3945.23258625329 5086.66374462026
3725.24670567057 3945.11577594288 5086.52494971774
3725.53374887489 3944.99893981226 5086.38610798448
3725.82079207921 3944.88207786146 5086.24721942046
3726.10783528353 3944.76519009046 5086.10828402571
3726.39487848785 3944.64827649926 5085.9693018002
3726.68192169217 3944.53133708786 5085.83027274395
3726.96896489649 3944.41437185627 5085.69119685695
3727.25600810081 3944.29738080449 5085.55207413921
3727.54305130513 3944.18036393251 5085.41290459071
3727.83009450945 3944.06332124033 5085.27368821148
3728.11713771377 3943.94625272796 5085.13442500149
3728.40418091809 3943.8291583954 5084.99511496076
3728.69122412241 3943.71203824263 5084.85575808928
3728.97826732673 3943.59489226968 5084.71635438705
3729.26531053105 3943.47772047652 5084.57690385408
3729.55235373537 3943.36052286317 5084.43740649036
3729.83939693969 3943.24329942963 5084.2978622959
3730.12644014401 3943.12605017589 5084.15827127068
3730.41348334833 3943.00877510196 5084.01863341473
3730.70052655266 3942.89147420783 5083.87894872802
3730.98756975698 3942.7741474935 5083.73921721057
3731.2746129613 3942.65679495898 5083.59943886237
3731.56165616562 3942.53941660426 5083.45961368342
3731.84869936994 3942.42201242935 5083.31974167373
3732.13574257426 3942.30458243424 5083.17982283329
3732.42278577858 3942.18712661894 5083.0398571621
3732.7098289829 3942.06964498344 5082.89984466017
3732.99687218722 3941.95213752774 5082.75978532749
3733.28391539154 3941.83460425185 5082.61967916406
3733.57095859586 3941.71704515577 5082.47952616989
3733.85800180018 3941.59946023949 5082.33932634497
3734.1450450045 3941.48184950301 5082.1990796893
3734.43208820882 3941.36421294634 5082.05878620289
3734.71913141314 3941.24655056947 5081.91844588573
3735.00617461746 3941.12886237241 5081.77805873782
3735.29321782178 3941.01114835515 5081.63762475917
3735.5802610261 3940.89340851769 5081.49714394977
3735.86730423042 3940.77564286004 5081.35661630962
3736.15434743474 3940.6578513822 5081.21604183872
3736.44139063906 3940.54003408416 5081.07542053708
3736.72843384338 3940.42219096592 5080.9347524047
3737.0154770477 3940.30432202749 5080.79403744156
3737.30252025203 3940.18642726886 5080.65327564768
3737.58956345635 3940.06850669004 5080.51246702305
3737.87660666067 3939.95056029102 5080.37161156768
3738.16364986499 3939.83258807181 5080.23070928156
3738.45069306931 3939.7145900324 5080.08976016469
3738.73773627363 3939.59656617279 5079.94876421707
3739.02477947795 3939.47851649299 5079.80772143871
3739.31182268227 3939.360440993 5079.6666318296
3739.59886588659 3939.24233967281 5079.52549538975
3739.88590909091 3939.12421253242 5079.38431211915
3740.17295229523 3939.00605957184 5079.2430820178
3740.45999549955 3938.88788079106 5079.1018050857
3740.74703870387 3938.76967619009 5078.96048132286
3741.03408190819 3938.65144576892 5078.81911072927
3741.32112511251 3938.53318952755 5078.67769330494
3741.60816831683 3938.41490746599 5078.53622904986
3741.89521152115 3938.29659958424 5078.39471796403
3742.18225472547 3938.17826588229 5078.25316004745
3742.46929792979 3938.05990636014 5078.11155530013
3742.75634113411 3937.9415210178 5077.96990372206
3743.04338433843 3937.82310985526 5077.82820531324
3743.33042754275 3937.70467287253 5077.68646007368
3743.61747074707 3937.5862100696 5077.54466800337
3743.9045139514 3937.46772144648 5077.40282910231
3744.19155715572 3937.34920700316 5077.26094337051
3744.47860036004 3937.23066673965 5077.11901080796
3744.76564356436 3937.11210065594 5076.97703141467
3745.05268676868 3936.99350875203 5076.83500519062
3745.339729973 3936.87489102793 5076.69293213583
3745.62677317732 3936.75624748363 5076.5508122503
3745.91381638164 3936.63757811914 5076.40864553401
3746.20085958596 3936.51888293445 5076.26643198698
3746.48790279028 3936.40016192957 5076.12417160921
3746.7749459946 3936.28141510449 5075.98186440068
3747.06198919892 3936.16264245922 5075.83951036141
3747.34903240324 3936.04384399375 5075.69710949139
3747.63607560756 3935.92501970808 5075.55466179063
3747.92311881188 3935.80616960222 5075.41216725912
3748.2101620162 3935.68729367616 5075.26962589686
3748.49720522052 3935.56839192991 5075.12703770386
3748.78424842484 3935.44946436346 5074.98440268011
3749.07129162916 3935.33051097682 5074.84172082561
3749.35833483348 3935.21153176998 5074.69899214037
3749.6453780378 3935.09252674295 5074.55621662437
3749.93242124212 3934.97349589572 5074.41339427764
3750.21946444644 3934.8544392283 5074.27052510015
3750.50650765077 3934.73535674068 5074.12760909192
3750.79355085509 3934.61624843286 5073.98464625294
3751.08059405941 3934.49711430485 5073.84163658322
3751.36763726373 3934.37795435664 5073.69858008275
3751.65468046805 3934.25876858824 5073.55547675153
3751.94172367237 3934.13955699964 5073.41232658956
3752.22876687669 3934.02031959085 5073.26912959685
3752.51581008101 3933.90105636186 5073.12588577339
3752.80285328533 3933.78176731268 5072.98259511919
3753.08989648965 3933.6624524433 5072.83925763424
3753.37693969397 3933.54311175372 5072.69587331854
3753.66398289829 3933.42374524395 5072.55244217209
3753.95102610261 3933.30435291398 5072.4089641949
3754.23806930693 3933.18493476382 5072.26543938696
3754.52511251125 3933.06549079346 5072.12186774827
3754.81215571557 3932.94602100291 5071.97824927884
3755.09919891989 3932.82652539216 5071.83458397866
3755.38624212421 3932.70700396122 5071.69087184774
3755.67328532853 3932.58745671008 5071.54711288606
3755.96032853285 3932.46788363875 5071.40330709365
3756.24737173717 3932.34828474722 5071.25945447048
3756.53441494149 3932.22866003549 5071.11555501657
3756.82145814581 3932.10900950357 5070.97160873191
3757.10850135014 3931.98933315145 5070.8276156165
3757.39554455446 3931.86963097914 5070.68357567035
3757.68258775878 3931.74990298663 5070.53948889345
3757.9696309631 3931.63014917393 5070.3953552858
3758.25667416742 3931.51036954103 5070.25117484741
3758.54371737174 3931.39056408793 5070.10694757827
3758.83076057606 3931.27073281465 5069.96267347838
3759.11780378038 3931.15087572116 5069.81835254775
3759.4048469847 3931.03099280748 5069.67398478637
3759.69189018902 3930.9110840736 5069.52957019424
3759.97893339334 3930.79114951953 5069.38510877137
3760.26597659766 3930.67118914526 5069.24060051775
3760.55301980198 3930.5512029508 5069.09604543338
3760.8400630063 3930.43119093614 5068.95144351826
3761.12710621062 3930.31115310129 5068.8067947724
3761.41414941494 3930.19108944624 5068.6620991958
3761.70119261926 3930.07099997099 5068.51735678844
3761.98823582358 3929.95088467555 5068.37256755034
3762.2752790279 3929.83074355992 5068.22773148149
3762.56232223222 3929.71057662409 5068.0828485819
